Text#Image#Folio
urn:cts:greekLit:tlg5026.msA.hmt:22.79#urn:cite2:hmt:vaimg.2017a:VA289RN_0459@0.6380,0.3432,0.1782,0.04122#urn:cite2:hmt:msA.2017a:289r
urn:cts:greekLit:tlg5026.msA.hmt:22.80#urn:cite2:hmt:vaimg.2017a:VA289RN_0459@0.6349,0.3842,0.1804,0.02974#urn:cite2:hmt:msA.2017a:289r
urn:cts:greekLit:tlg5026.msA.hmt:22.81#urn:cite2:hmt:vaimg.2017a:VA289RN_0459@0.6422,0.4234,0.1721,0.03734#urn:cite2:hmt:msA.2017a:289r
urn:cts:greekLit:tlg5026.msA.hmt:22.82#urn:cite2:hmt:vaimg.2017a:VA289RN_0459@0.6365,0.4581,0.1791,0.03914#urn:cite2:hmt:msA.2017a:289r
urn:cts:greekLit:tlg5026.msA.hmt:22.83#urn:cite2:hmt:vaimg.2017a:VA289RN_0459@0.6304,0.4935,0.1852,0.04924#urn:cite2:hmt:msA.2017a:289r
urn:cts:greekLit:tlg5026.msA.hmt:22.84#urn:cite2:hmt:vaimg.2017a:VA289RN_0459@0.6244,0.5299,0.2010,0.09073#urn:cite2:hmt:msA.2017a:289r
urn:cts:greekLit:tlg5026.msA.hmt:22.85#urn:cite2:hmt:vaimg.2017a:VA289RN_0459@0.6251,0.6129,0.1969,0.06528#urn:cite2:hmt:msA.2017a:289r
urn:cts:greekLit:tlg5026.msA.hmt:22.86#urn:cite2:hmt:vaimg.2017a:VA289RN_0459@0.1903,0.6730,0.6361,0.04398#urn:cite2:hmt:msA.2017a:289r
urn:cts:greekLit:tlg5026.msA.hmt:22.87#urn:cite2:hmt:vaimg.2017a:VA289RN_0459@0.2028,0.6989,0.6242,0.04550#urn:cite2:hmt:msA.2017a:289r
urn:cts:greekLit:tlg5026.msA.hmt:22.88#urn:cite2:hmt:vaimg.2017a:VA289VN_0791@0.1887,0.2693,0.2242,0.04952#urn:cite2:hmt:msA.2017a:289v
urn:cts:greekLit:tlg5026.msA.hmt:22.89#urn:cite2:hmt:vaimg.2017a:VA289VN_0791@0.1870,0.3172,0.2432,0.04509#urn:cite2:hmt:msA.2017a:289v
urn:cts:greekLit:tlg5026.msA.hmt:22.90#urn:cite2:hmt:vaimg.2017a:VA289VN_0791@0.1951,0.3610,0.2351,0.06293#urn:cite2:hmt:msA.2017a:289v
urn:cts:greekLit:tlg5026.msA.hmt:22.91#urn:cite2:hmt:vaimg.2017a:VA289VN_0791@0.1907,0.4256,0.2406,0.1743#urn:cite2:hmt:msA.2017a:289v
urn:cts:greekLit:tlg5026.msA.hmt:22.92#urn:cite2:hmt:vaimg.2017a:VA290RN-0460@0.6094,0.3332,0.2089,0.06293#urn:cite2:hmt:msA.2017a:290r
urn:cts:greekLit:tlg5026.msA.hmt:22.93#urn:cite2:hmt:vaimg.2017a:VA290RN-0460@0.6019,0.3918,0.2262,0.03748#urn:cite2:hmt:msA.2017a:290r
urn:cts:greekLit:tlg5026.msA.hmt:22.94#urn:cite2:hmt:vaimg.2017a:VA290RN-0460@0.6092,0.4216,0.2200,0.2344#urn:cite2:hmt:msA.2017a:290r
urn:cts:greekLit:tlg5026.msA.hmt:22.95#urn:cite2:hmt:vaimg.2017a:VA290RN-0460@0.1898,0.6503,0.6266,0.06860#urn:cite2:hmt:msA.2017a:290r
urn:cts:greekLit:tlg5026.msA.hmt:22.96#urn:cite2:hmt:vaimg.2017a:VA290VN_0792@0.2050,0.1235,0.6984,0.02517#urn:cite2:hmt:msA.2017a:290v
urn:cts:greekLit:tlg5026.msA.hmt:22.97#urn:cite2:hmt:vaimg.2017a:VA290VN_0792@0.2218,0.1394,0.5018,0.02227#urn:cite2:hmt:msA.2017a:290v
urn:cts:greekLit:tlg5026.msA.hmt:22.98#urn:cite2:hmt:vaimg.2017a:VA290VN_0792@0.2039,0.5451,0.2253,0.04675#urn:cite2:hmt:msA.2017a:290v
urn:cts:greekLit:tlg5026.msA.hmt:22.99#urn:cite2:hmt:vaimg.2017a:VA290VN_0792@0.2056,0.5867,0.2120,0.0661#urn:cite2:hmt:msA.2017a:290v
